commit,message,files_changed,message_length
19db8e13bcb39e336d6859eb64004cfa9604cf10,Upgrade to fbjs@^0.6.1,2,3
78be6f45cc8b904c754619697d23e9ccb07f9687,Merge pull request #5799 from gmcquistin/patch-1,0,6
d3e315193a0cf189cb5f9734ad6d73f132911660,Fix typo in ref-08-reconciliation.md,1,4
9b679ab56a28995f76d572af5774e149c73d3544,Merge pull request #5787 from milesj/receive-props-context-fix,0,6
f4c5b2c00b6b59c0db8efbf7419c8549d7cef7eb,Updated ReactCompositeComponent to trigger componentWillReceiveProps when either props or context change. Fixes issue #5756,2,14
2751e8179da5e69710f44c713a881a15bcc29990,Merge pull request #5784 from jimfb/getNativeNode,0,6
4e3d38ed2794906bb7acceb97bdd8f6bc9a5bf5f,"Removed note explaining why the logic is there, since the justification is now different.",1,14
0e8db6ba424564833866a3044e62f4034ec98faa,Merge pull request #5782 from spicyj/img,0,6
eb002906735e4fc914c588a73a119d066b569b79,Remove now-unused prepareToManageChildren,2,3
27926572f6bd468d8dc4e7e855ea9ce87fc4b406,Move nodes around by reference instead of by index,3,9
0ebc7b60e10c1fcbdf7847a81bd800f7d11ffb90,"Revert ""Merge pull request #5689 from jimfb/cleanup-5151""",8,7
067547c1d156ea9527dc8f4b4036d2824b651790,Merge pull request #5689 from jimfb/cleanup-5151,0,6
7f322b5a46d95fc268c2535107cf034b1e65fc82,support onLoad synthetic event attribute on 'object' tags - useful for telling when SVGs embedded as objects have loaded,1,19
102cd291899f9942a76c40a0e78920a6fe544dc1,Merge pull request #5775 from facebook/fix-checkbox-wording,0,6
a8c2c80fdc91ffd661f49584aa2463a2115fc952,Fix wording to make it more clear that checkbox (input) supports defaultChecked,1,12
bdcb69f43dbf67df86ca4db80e2db28aae34abb8,Merge pull request #5767 from yhagio/patch-2,0,6
c035179ef89718d1d33fcff3262d0b40c6621c5d,Update 10.4-test-utils.md,1,2
3b96650e39ddda5ba49245713ef16dbc52d25e9e,Merge pull request #5748 from rickbeerendonk/year-agnostic-copyright,0,6
2a042a3060c95541a674317ffdaa3516b8e299a2,Website for 0.14.5,4,3
e15e059d73b49131095e2b34f304124cbd6ec52e,Readme for 0.14.5,1,3
dd2dbd0a5c44150344420b2a268fad09aabb34f7,Changelog for 0.14.5,1,3
6dc7f13343dbf0e7193141f4749590710c079256,Upgrade fbjs to 0.6 in npm package too,1,8
2a640982719c429c024e8c83756699f09aac2d52,0.14.4 blog post,1,3
7cc673806126194b1e09d340bce9c4e2a772e490,Update a few changelog things forgotten in 3f355d99,1,8
8f720f8cd97ff87b10fdc9e777965a66fa4d128e,update website for 0.14.4,4,4
a58cde6c79ba76890813f29889a8190fce6a43c7,Update readme for 0.14.4,1,4
53920e7c38b2b677acf130903de875d582e36ec7,Changelog for 0.14.4,1,3
99dc2a73f6d710db528ecfbba9211e07f764b2ff,Upgrade fbjs to 0.6,1,4
62c9d999bef942383215f8dcaaf65fd06160eb60,Merge pull request #5749 from spicyj/lib-native,0,6
c29642d6edbc80188d2f21d3395276e1c1989d0a,Add shim files for RN in npm package,2,8
bef45b0b1a98ea9b472ba664d955a039cf2f8068,"Year-agnostic copyright message, like React Native uses, to prevent the need for yearly changes.",283,14
51295bf7d014c3225f14e11c408da438a7f84f5f,Merge pull request #5741 from mziwisky/patch-1,0,6
a0d6a98cbf702fc2ee7ba4788d473c484ae067a0,Remove extraneous comment,1,3
713401f2eb4b892f872ec61b15fdb597c4eeaae6,Merge pull request #5736 from gaearon/document-svg-passthrough,0,6
feb4c487be4fb447d20b445459142f5a3eb87502,Document changes in #5714,1,4
53dabe748c6817cbb7b43f975e24b61331011077,Merge pull request #5714 from gaearon/passthrough-svg-attributes,0,6
98a7100930d4a877cc1d88b9b1ea410271ee9ea9,Use JSX in the new tests,1,6
f27e3aa7505e7c33be81d669beec31dcec029c06,Move the specific else if clause up,1,7
251d6c30b51c6aa9a406f9076c0f895570a710b3,Move SVG attribute deprecation warnings into a devtool,4,8
232a47ad0493fa2664f3205986dbc73ac5061bff,Pass SVG attributes through,5,4
6e0a02357283229d348095e37934e0eb6adf6ec0,deleting some unecessary newline,3,4
badc15e3c045a59adc3fe1acb76c7c98015e8927,update zh-docs (v0.14.3+),17,3
82fe64a4564238f8923020f6f4ab4864d1459533,Merge pull request #5590 from jimfb/use-devtool-for-unknown-property-warning,0,6
edf1952421d604f17a2d7380abccb8a4a5e12ab3,Merge pull request #5730 from spicyj/input-type-value,0,6
432578ef03fc1dbae8b00eae3e96bfb541f8efa3,Add another test for #5729,1,5
5043b89d5e4d864069a678c5c9d29f6d9b7989c2,Merge pull request #5729 from spicyj/input-type-value,0,6
07c0bc6166013fc56edd8310bd97267549e5c708,Set input .type before .value always,2,6
d9dabac48d0a86a94d2ad9936a81105bd129ca37,Remove now-unused instancesByReactID in DOMInput,2,5
0d5312559a0dee5e3f52a55c32212753310cdcaa,Merge pull request #5725 from RochesterinNYC/patch-1,0,6
a0741ab468a44a202e2d9459852e4457209ebfd0,Merge pull request #5716 from jwworth/pull-request-1450816256,0,6
56365f4eda0ef510100798acba8e936a2755796f,Merge pull request #5721 from jdalton/fast-finish,0,6
6ff96441da1f71f78146859933536984db52dee6,Clarify React class constructor comments,1,5
35e1908bb402f03772758de4bf5ee4a2b7efa0da,Fix typos in posts,2,4
f0a15b993ca5e37eb24ca0e9e05ba6dff07a4ec9,Remove fast_finish in travis.yml.,1,4
4865ddf7ea4ef7e82eeb04ce1fb743dcba507e75,Merge pull request #5712 from dortonway/master,0,6
109c9a91e27f4c71667e893a2c60ee6c466788c3,Fix misunderstanding in tutorial,1,4
bae0f195437a3c0441626deb5547395d22af6752,Merge pull request #5308 from spicyj/rep,0,6
bb11639e25461a61d65af06308152dd7892cafa2,Import ResponderEventPlugin changes from RN,2,5
89a0ef4ff915ce1f95824000fc406a31b6ecda2f,Update badges to include coverage,1,5
85e646015d1a9482858d04973472631c7ba12891,Ensure build directory works when running jest:coverage on its own,1,10
1d8b8164968c2aaebbdd87ff10e8eb787a69875b,Merge pull request #5711 from iamchenxin/docs122215,0,6
8fa1dfaa8c3e911fab06775fcd2b45adac9925ca,Merge pull request #5713 from zpao/jest-coverage-followups,0,6
39c24bf6a6fdb425e6602307db6215d59a420d3d,Addjust travis for jest coverage,1,5
e68e17503e3a24c84c57e24256bc9afa85710c99,Remove coverage options from package.json,2,5
f3dbc40261cf56f2fdeacf1ad9c82be6d6c251cf,Split jest task into two,2,5
bbef2958b225709d6665600630f611bd902c58ec,Merge pull request #5707 from jdalton/coveralls,0,6
5b98152a3d4ea6429880bb50975370726535def8,Merge pull request #5709 from zpao/youtubenocookie,0,6
a9a4c9d9d0e64db12d9793fa2ed0640c3a945510,Update zh-docs with 7e2a7f0,17,4
9b0ef9244d39b60a12e40f66ff96daf107a8380c,Add coveralls.,3,2
82ed8fb0cd35c89d8b346a79dd8502c93d00f11b,[docs] fixup other broken youtube-nocookie uses,2,6
7e2a7f0ce651faaaa860dd03691e5932763035ee,Merge pull request #5706 from kchia/patch-3,0,6
88ce0fc95f87bfd25017d8ed09078293fd23fd56,Merge pull request #5708 from kchia/patch-4,0,6
c465c2ab773b5ff00b326b25fefe5f069185985b,Corrects grammatical errors,1,3
744b1175f39ddb100c2a4d1a716b13ba873cdda3,Capitalizes first letter of first word in the Step 1 instruction,1,11
14d85931021c99a9a3fd52cc63472d72b60fd62d,Fix a minor typo in Contributing,1,6
d872c2573905bf6bf17dc4529b0ecdad1aa52f30,Fix the incorrect Jest watch command in Contributing,1,8
ac20cb2d8c08d3cace0d4057cd192726e45968aa,Merge pull request #5705 from facebook/gaearon-patch-1,0,6
9c57c300494f2d92935ef2dcd950340bfd9977e8,Merge pull request #5699 from jwworth/pull-request-1450702663,0,6
cd0c62ef7441bdcab1219cc2b45a5ee2243661fa,Mention how to run specific tests in Jest,1,8
50af0341081460968cae4b739758266d032166fc,Merge pull request #5695 from gaearon/patch-2,0,6
dae1152e66f1fbc179dd7cbc9a6eb88de98f5553,Merge pull request #5702 from gaearon/patch-3,0,6
ca31e9f3f7e8f6eb6224c1a923fd3e56ef006c66,Remove mention of grunt test --debug from README,1,8
dc9b3fedb2b8943d65d967344496b06dff889acc,Mention that Jest can be used directly in Contributing,1,9
8d0efaf980741b360b76a7b832de060e3d6791b5,Merge pull request #5701 from cesarwbr/patch-1,0,6
a8b953327a3a393072c9b47a88edda314a151da6,Fix typo,1,2
a067949c99f35230fb31280ef98c4e6225a9da52,Fix typo,1,2
aad8024d09797060b269d64b51de1b0c1e1d18ed,Merge pull request #5697 from kolodny/stricter-update-tests,0,6
1b85c9a6c433e0ee3625f2c0af0d96516b5967be,Merge pull request #5698 from facebook/Daniel15-patch-1,0,6
abddb558ec371e00ecbbe44a110dbcaaeb926289,Remove smart quotes from code snippet,1,6
7c0189fbad0652a4c8458d437f43b757f492f46e,improved react-addons-update tests,1,3
89538d44a957cc5b4470fe37376cfcaa05dfb2f1,Fix minor typos in the blog post,1,7
421d177dd272ff0f0b1cb5cc695ae273f84a9d0b,Fix children to be a prop in the blog post example,1,11
5563771aceb818365cd73fdaf1e2b19e70f4aa30,Merge pull request #5694 from spicyj/div-html-nesting,0,6
40d5692980bccf33dd50b28e443e198d13524fb6,Make sure div > html nesting is considered invalid,2,9
bdca170d2a3e8d088a61cbbb8bb291fbff1f23c5,Merge pull request #5693 from gaearon/elements-post,0,6
9a6c5deeb6a90e8cffeef980f22dc968509a737c,Merge pull request #5692 from zpao/small-style-fixups,0,6
f56b28c07a19ebb3f66273c7c03308372425b0ef,"Added post about components, elements, and instances",2,7
7a1d87bd33df9393cfd8227a1c12730352ed8328,A couple small style fixups that were missed in recent PRs,2,11
8eabf842047a25cad91fad6f9231b3ad41ee31dd,Get rid of getNativeNode(),8,4
a3d6553a304d42794363efeefbf50e8e6883424e,Improve documentation for using React with Webpack,1,7
26f3785a8c2e78ca8d393eb153f1b879d318b858,Use duck typing instead of allocating event objects,6,8
83328d49235c22b44e4b6a118f91676e15035b49,Merge pull request #5683 from zpao/build-no-vendor,0,6
b8315fdd59ee8cad6e0265271be8c070dfc752f1,Don't build vendor files into build/modules,1,6
963b3cacab52e110b9739693a6a478bb805d4365,Merge pull request #5346 from prometheansacrifice/warn-immutable-props,0,6
c9c3c339b757682f1154f1c915eb55e6a8766933,Merge pull request #5216 from nLight/number-in-data-attrs-2329,0,6
ab37776cc23e355ab1fb60bbcfc8a98be38e6365,Merge pull request #5599 from zramaekers/shallow-compare-docs,0,6
0c15b01c38665b001dc3fa4ca79837d18fc3bbb3,Merge pull request #5602 from jimfb/error-boundaries,0,6
3afced6a75382ddf471a5490491b869a5f964689,Error boundaries.,4,2
a15293704a99cc16a8fe10004f59ca6538e702da,Merge pull request #5673 from DJCordhose/reactelement-doc-fix,0,6
ccb97d8e5992ca5cecc180b43d0ddd560e7b6b21,Merge pull request #5587 from jimfb/ismounted-alternatives,0,6
20e5a95fe31b790618edbbe6c4c9b026364bd36f,fixed docs on ReactElement that were out of sync with code,1,11
bec238a7c9c1fbd89abbcf57ffbcb3fc95ade829,Added post about upgrading your code to avoid isMounted(),2,9
6c8cbcae8ff492e8531f29cf26d5b9339034d1c3,Merge pull request #5663 from jonathanp/fix-code-comment,0,6
13080f99ba65cf1c6f92b05f1b14c69d16b74923,Rephrase comment to better describe use of `warning()`,1,8
30ef056731f10a094661b0d288c68fbe0c044161,Moved unknown-prop warning into a devtool,5,6
a55ab282fa9f93e05ad9179f5b379013805db7b2,Initial outline for new devtools api,2,6
33217f0fb94c3501668a62239b12425a8a3cf42c,Merge pull request #4888 from spicyj/ssr-no-queue,0,6
39971644180bc29c5ec00aff74541898de6979ea,Merge pull request #5550 from spicyj/cc-speed,0,6
eee5d466a6bf7e967863b3b25872281c09fb5a9d,Merge pull request #5623 from freddyrangel/autocorrect_autocapitalize,0,6
b6a01d7733b4e9bca078632f3b1c8f64df4702e0,Merge pull request #5658 from applegrain/clarify-dependency-installation,0,6
2ff1b2e9e355b9932eb559075565741e14b0b6d6,Clarify dependency installation,1,3
db37deb17c5ae444bbe956d4e43cae7509197405,Autocorrect and autocapitalize should not be property,1,7
55bd2033101fcff1396c4f8329b5a17e0171575b,Merge pull request #5655 from adraeth/patch-1,0,6
83ee3c38a490fc4f5c5179364a7ce9bfc65ed542,Merge pull request #5654 from jutaz/bugfix/typos,0,6
682d61537de09925aac5dd30162c9689406636d1,Correct highlight in tutorial7.js snippet,1,5
08862734382c72752e4346bf05de6dcee374492d,Fix few typos in React docs and comments,15,8
410cc30bf9631911c9c6b8c90640ef617f7c399c,Merge pull request #5605 from thekevlau/patch-1,0,6
fcf74fe9da8b79eccf3e48c9e0979a26cf0e4880,Finalized wording,1,2
f282710072590eec605ed690529d94cd57578132,Merge pull request #5644 from AndrewHenderson/patch-1,0,6
ef32927eb5fdf80d9f14b5814f6483c7141f6f44,Helps avoid a common Issue when following tutorial,1,8
eeee272268981cfd0a1eabb03d8588d9dd51274c,Merge pull request #5643 from koh-taka/patch-1,0,6
94325ea3ef28b8fc50113d1117f3e46dd268321a,Fix wrong script name (showdown -> marked),1,7
bb084eba24e20e5ac5c3570f08ba8abb1f1393be,Merge pull request #5609 from vitorbal/patch-1,0,6
b1964ad8a7e254eb82a15ce6277409aa097e2132,Clarify usage of `.propTypes` and `.defaultProps` when using stateless functional components,1,11
4f7a2766e4c29c2f25c0807ac21318c3963e6aec,Merge pull request #5640 from spicyj/no-typechecks,0,6
46f5251c66dcb0895743db02265c07320d0a6089,Remove @typechecks,55,2
be964561ed442f27a820a03835b9db0e260949c1,Merge pull request #5610 from yangshun/change-devtools-message,0,6
3deca65a89e847d3cb18e995237fb8e55435bf27,Change devtools install message on file: URLs,1,7
0130a04f05961e9d8fe983e05a470601e5770054,added nuance about identifiers used in custom elements,1,8
c65ff201fc5f2a4f8341ca1defa790c3d4c0be11,Merge pull request #5614 from mark-rushakoff/avoid-negative-lookahead,0,6
86b44349dec8db499935927260821cdee211ece4,Avoid negative lookahead in regular expression,1,6
178fe648de81dacddca249adea53e7cf968e5d67,Merge pull request #5611 from dittos/irc-remove-2ndarg,0,6
14725ba76887a1ceb0e722e169151e0e78ce1d95,Clean up caller sites of instantiateReactComponent,3,6
1d3ff2a159d6d7f2e78543d6a89b391379f44960,Adding class->className as a JSX gotcha,1,6
856eb72b4fc27e75a28a4186158af89bea014541,Merge pull request #5593 from zwhitchcox/patch-3,0,6
b15c80696c9ddcaddcf3b997a8d2617ebe22a447,Remove dead code,1,3
3faf9569d426aafbe86f9488af5171dd9e9ff212,[blog] Diversity Scholarship 2016,1,4
67663ba2c99471475aeb6f7a071cf67efe168ccd,Merge pull request #5603 from henryw4k/patch-3,0,6
4f9d8c31b8c4d78e986f1a3bf21819964bbf0342,Merge pull request #5600 from zwhitchcox/patch-4,0,6
2f7736786303d3b6d845bea13a971700254a78a1,Merge pull request #5595 from remko/select-bug,0,6
4a971c2d1cc02bbb803f3d25dd2de618480f9ced,"chore(ReactComponentWithPureRenderMixin.js): made ""Mixin"" lowercase",1,4
c77f0b2fc57df9f4b7d632e325fe236c452af6a5,Change release to multi task,1,5
ad54e49f0c4d6e3e9562ca8a0f1a7e64edefde51,adding documentation pages for shallowCompare addon,5,6
7d699f40638927375174746bd5e24abff0043512,Fix single select incorrectly updating,2,5
f4744f3a70f3c07e7dfa1e849adcefce4c4528e5,Merge pull request #5588 from jimfb/setprops-replaceprops-deprecated,0,6
8c7603311a85739d4f5b42cf05266f63469d0203,"Increase severity of setprops and replaceprops deprecations, since their removal is now imminent.",1,13
526d5c0edce1faea0101ca2bbfcd6b87f3d9d5b0,Merge pull request #5589 from wrakky/fix-minlength-docs,0,6
31253c251f3e979aa1041a39f4ca0bf1ebbe95ea,Rename minlength to minLength in the tags and attributes documentation page,3,11
50c7b1792c37354b606497de04ff31121911159d,Merge pull request #5570 from jimfb/remove-setprops-replaceprops,0,6
0be7786e1cdd0fa682ff3c78236ab3f3971ed691,Merge pull request #5559 from shogunsea/docs-add-marked,0,6
3ca15b00900a09b5805212566bb70b1e12282d1d,Merge pull request #5584 from zwhitchcox/patch-2,0,6
b0ae955977acaafeda1855c8efd44203a795f5d1,Update ref-10-glossary.md,1,2
8557cc0d676f81670079e2b81a9fb461fd280141,Merge pull request #5561 from graue/setstate-cwm,0,6
9c21e2f3c447776bb38a71b12b60a1c3218edf97,shallow render: fix setState in componentWillMount,2,6
6b3ee0e74d51d0f37331207009c69a20e7665799,Merge pull request #5576 from spicyj/log-top-level,0,6
a0f88d29df808137f0d95fde8d1ee5587540b4bb,Log top-level renders with console.time,5,5
f5840e685ecb431db23345ebeda838b80fa482b1,Merge pull request #5581 from yuyokk/patch-1,0,6
36dfe62f68e6dd461ca1555dee0d77c771b3e841,Update 08.1-more-about-refs.md,1,2
13c398bef66194d587612e789ee546255993e875,Merge pull request #5536 from zpao/keys-on-prototypes,0,6
25ef456b132e389210c289222604bf43d0b3bbcd,add marked source in tutorial doc,1,6
fbf81a84358ab2decf900f7fcc632defaf0df736,Remove setProps and replaceProps.,8,4
940a75b1fe10286bb75f7aa645fdc9669b8a7418,Merge pull request #5564 from jackiewung/master,0,6
f1d3f783346fc55ff5c391e3a17aebd60755e23e,Fix file reference typo in starter,1,6
34fbcf20d8b1a0101e51f455a5de8d2e0752113a,Merge pull request #5526 from yangshun/todo-app-id,0,6
f48bb3a274558c7e886958927791cc494909449e,Merge pull request #5520 from mhujer/docs-spread-fix-babel,0,6
6b641de6b8cbf9f917cf78ffd977eb872e14fefa,Merge pull request #5546 from cody/singlechild,0,6
d54b151bc25ab6ea90d836b9565d60f4cd5224e5,Merge pull request #5556 from timuric/patch-1,0,6
1e98c785417676f24c12340d5b23b9b780ef3d45,Avoid mutating state in the example code,1,7
ed8727ade783c5998b51ae75554af4cb391c2acc,Transform rest and spread properties using Babel 6,1,8
50c81d5fe68096fec9e4c5ff6c6cee73cd07704e,Make createClass 10-15% faster on complex specs,1,7
ba0792e72bb87e448bbf86f96e2ce4045b250555,Add createClass stress test,1,4
8248470bd908c1c60286fe15a1026fb3a56536d7,Merge pull request #5547 from spicyj/mc-noq,0,6
418ba27485ef55dfbee06a3f9e56f09380e09a30,Kill global queue in ReactMultiChild,5,5
08499f9938f241e7277fab3c9608a0b356289021,Turn on useCreateElement by default,1,5
3722616349401134e13bd2190d98fd17bbe9e25e,Merge pull request #5543 from spicyj/rt103,0,6
c6025da9525ab8ddc46a2d420612a5dcb3589e7a,[docs] Single Child,1,3
54e6057b1a30a34ef62731f67e8f6ee18cae3955,Merge pull request #5523 from hejld/add-selection-and-composition-events-on-reference-page,0,6
e95d3dd8128c43b7954eda0aeac15fd351a28b45,Merge pull request #5539 from matthewlooi/addCodeHighlightToTutorialDoc,0,6
58901af7a69f8c3ccd3460d4825f5b391d45c9e6,Clarify wording in the tutorial,1,5
18a3a3979eb174f81f9db5505e12b8bdaf95e5a0,Add missing sections to events reference page in IT and CN,3,11
e02bd0543f801a793cb6bcbe7dfa5305cd2b22ed,add highlight to a line of code to tutorial20.js (all languages included),5,12
f44a0778e384927d6724650deb8558bf4b53d5e4,"Don't use `key` when defined on String, Number prototypes",2,9
d01188133e9e9195c2315a5c92e669d4edc15674,Merge pull request #5533 from kryogenic/patch-1,0,6
b74e53c3ca730f1997dbfb53555348aeaa6db2ee,Use null instead of '' in ternary expression,1,8
7ea1d15197cf44ee9b1d84ed496f8b346de76da9,Merge pull request #5524 from chenglou/woohoo-its-me,0,6
bf4bd191015a4f8994fa138bc95fec6fdd012e6b,[docs] Use id for TodoApp example,1,6
60af7d1c3dd6b1f885efd58f3e1961030cee5135,Remove unreachable return from shouldUpdateReactComponent,1,5
c5867ea401eee56ed40cdfb121d76c508ebc0826,Merge pull request #5518 from mhujer/docs-spread-fix,0,6
812e1a877f6a7a7c7df6357fe74d78977c322dac,Merge pull request #5500 from hejld/master,0,6
64f795e5ef7058f1018cb698320dbb9c26c4ba43,Merge pull request #5411 from simonewebdesign/master,0,6
23edc0d274d253bbb2133ee7cdd417815601f441,Rest/Spread Properties may not be part of ES7,2,8
acabb22a1d12ba2857516dfc30a4bae18ff98c1c,Merge pull request #5503 from spicyj/measure-analyze,0,6
907dee2b5dacef4c7021ec5ea6dcecdef8f7881f,Merge pull request #5451 from spicyj/empty-comments,0,6
1cdbff26ab571854d775b2d18b90114bf4311c8e,Merge pull request #5511 from KeweiCodes/patch-1,0,6
aa1e58a41b5810ec4102e631bd48fa84b460c368,Merge pull request #5508 from yangshun/patch-1,0,6
179263c72ffb972289a532a7c621fd0e27dd2171,Typo,1,1
22a3f6724a756e6848c43bbb4a017c01a5a71470,Merge pull request #5510 from jimfb/useless-find-dom-nodes,0,6
1d071c20e852d49a65283de74e5beea094df5c6e,Removed unnecessary variables/assertions.,1,3
c643ecd7c743b10adbfb18fe98b18581d83fbac5,Merge pull request #5495 from jimfb/remove-public-dom-instance,0,6
ab6892956d5fea8eed8d1fd1d05c4de6c6c8bd2f,Add in missing closing </li> for docs template,1,8
